Label,Sentimen
0,We went on a weeknight.  Place was not busy waited over 20 minutes for drinks and to have our order taken.  We ordered an app and it came out with the meals and that was another 20 minutes or so.  Food was luke warm at best.  I would not go back.
0,If you like being greeted in the morning by a gym worker slopping down eggs from a frying pany instead of working....this is your gym....complain to the manager and she gets nasty....try getting in touch with the owner....impossible!  Most unprofessional gym ever!!!!
0,"Terrible service.  Food unremarkable.  Waiter disappeared for 45 minutes to serve larger group due to staffing mismanagement.  Saved his tip by discounting meal after I complained.  All and all, a very crude and unpleasant dining experience for me and my guests.  Not to be repeated, never again!"
0,Terrible service...terrible food...this place smells like rotten wet wood
0,"Absolutely Awful Service.  Went to Papa J's awhile ago and the service was bad - the waiter was surly, rude and unhelpful..  Decided to try it again since it is close to Stage 62.  Big mistake.  Greeted by a dour manager that seemed mad that we had a reservation. 30 minutes to get a glass of wine.  At one hour and 45 minutes complained to the manager that we still had not received out entrees.  He said 'What do you want me to do about it?\"" and said they had a busy night.  This is when tables around us sat empty. I then had to go back to the manager to give us our bill so we could get away from this ruined evening.  The bill was prepared incorrectly. If you want average food and terrible service, this is your place.  We will never go back."
0,"We stopped at Papa J's last Friday night (8/1) for a round of drinks. There were 7 of us altogether and we had eaten at another restaurant earlier in the evening.  One member of our party walked up to the bar to let them know we were sitting on the couches along the wall, as it was fairly busy that night. In the short time that he was there, a man who was behind the bar looked at him and then turn away without saying a word or notifying anyone else. He then turned to a waitress who had approached the service area of the bar and asked her if  we could have a server take our drink order. She said \""yep\"" and then abruptly turned and walked away. At that point, he asked to see the manager  who came a few minutes later. When my friend told him of what had occurred, the manager said \""What do you want me to do\""?\n\nMy friend said \""An apology would be a good start\"" whereupon the manager looked back at him and said \""Get out and don't come back\"" ???????? Are you kidding????\n\nMy friend is well traveled and frequently stays at higher end hotels and dines at quality restaurants. He was not screaming or belligerent in any way, shape, or form; simply informing the manager of what had occurred. \n\nThat being said, we left and went back to 131 East, where we had previously eaten. The service there was fabulous, as was the meal and the drinks creative and exquisite.\n\nThere are new restaurants that have opened in Carnegie as of late. Papa J's is no longer the only game in town.  Obviously this is the way a simple complaint is handled by management. Appalling!!  Do yourself a favor and frequent any of the other restaurants that are within walking distance of Papa J's. They understand the concept of  customer service."
0,"I've decided where I stand with Emmert Dental. They are unprofessional, rude and have no clue what they're doing (behind the desk). I will not be going back nor will I have nice things to say about them."
0,"THE WORST DENTAL EXPERIENCE OF MY LIFE.  THEY ARE BUTCHERS!  My husband and I went to Emmert Dental in Bethel Park for a routine cleaning and check up.  I had one tooth that I had a recent root canal on and a few small cavities that needed filled.  After the so called dentist - Dr Carnavali - did my exam, I needed 3 additional root canals and an extraction! An extraction on the tooth that just had a root canal. I was told that part of the tooth had broken off and that a crown was no longer possible.  I didn't know any better, so I agreed to schedule the extraction for a few weeks later. The \""dentist\"" wanted to extract it that day, but I had plans for the weekend and was not about to be in pain. So, 2 weeks later, I went in for the extraction.  After they gave me novocaine they get me with \""you need a bone graft also in that area since we are extracting that tooth\"". I have never had any issues with bone loss with previous extractions so I didn't feel it was necessary. I had 3 employees surrounding me, pressuring me for this bone graft. So, I reluctantly agreed. I had to pay $259.00 for this \""bone graft\"". So, I signed everything. I wasn't even given enough time to read the document, so I should have known and got up and left right then and there. The \""dentist\"" started the extraction. I have never been so uncomfortable in my life. He pulled on my tooth, used a metal instrument to pound on my tooth and was pulling so hard that my head was coming up and slamming back down against the head rest.  Finally, after a good 15 minutes of this torture, he ripped the tooth out of the side of my jaw. I was literally ganging from all the blood running down the back of my throat. He then stuck some pink powder up in the extraction area. I'm assuming this was the bone graft.  I ended up with many stitches. I was given an antibiotic and instructed to schedule an appointment for the following Saturday so they could start the bridge. Then I was hit with a bill of $569.00! My insurance covers 100% of extractions.  I was in so much pain for 2 weeks following the extraction. Pain severe enough that I had to call off work and I couldn't sleep at night.  I refused to go back to Emmert Dental.  And after a visit to a very reputable dentist, an endodontist and an oral surgeon, I have to have oral surgery to try and repair the damage Emmert Dental has done to my mouth.  They caused a very large deformity in my jaw and I am at risk to lose additional teeth.  Save yourself a lot of time, money and pain.  Emmert dental only cares about the money, will over charge you and leave you less than happy with the dental work.  They are butchers and should not even call themselves dentist. And if you have an issue with their billing practices, don't expect to that resolved easily.  I have called numerous times and I am always told that the manager and or billing department is not in.  I have contacted the BBB and a lawyer.  I expect and want a full refund.  No one should have to go thru what I am currently going thru.  They do unnecessary extractions so they can do a more expensive procedure such as a bridge or an implant.  Now I have to go thru oral surgery, more pain and suffering and more time missed from work because of Emmert Dental.  And the root canals they said I needed, my current dentist and my endodontist both agreed that I do not need tooth canals.  In fact, the teeth are perfectly healthy.  They are crooks and butchers."
0,The worst dental office I ever been. No one can beat it!!! You should avoid it at any time.
0,"Eat at your own risk. The service is terrible, the staff seem to be generally clueless, the management is inclined to blame the staff for their own mistakes, and there's no sense of FAST in their fast food. When we came, half of the menu board was still on breakfast, and it was 4:30p. The only thing they have going for them is that the food is hot and tastes just like McDonald's should. \n\nThen again, the franchise is owned by Rice, and I've come to take terrible service is their MO."
0,"My expectations for McDonalds are t rarely high. But for one to still fail so spectacularly...that takes something special!\nThe cashier took my friends's order, then promptly ignored me. I had to force myself in front of a cashier who opened his register to wait on the person BEHIND me. I waited over five minutes for a gigantic order that included precisely one kid's meal. After watching two people who ordered after me be handed their food, I asked where mine was. The manager started yelling at the cashiers for \""serving off their orders\"" when they didn't have their food. But neither cashier was anywhere near those controls, and the manager was the one serving food to customers and clearing the boards.\nThe manager was rude when giving me my order. She didn't make sure that I had everything ON MY RECEIPT, and never even had the decency to apologize that I felt I was getting poor service.\nI've eaten at various McDonalds restaurants for over 30 years. I've worked at more than one location. I expect bad days, bad moods, and the occasional mistake. But I have yet to have a decent experience at this store. It will remain a place I avoid unless someone in my party needs to avoid illness from low blood sugar. Perhaps I should go back to the racially biased service of Steak n Shake instead!"
0,"I've tried to give this McDonalds a chance but my patience has run out. The only reason why I came here as much as I did is because I like the $1 iced coffees. But it's not even worth it. This McDonalds is poo and so is most of the staff. \n\nWhenever I want to go through the drive-thru I can't because there is a line of cars wrapped half away around the building. And even when the line is shorter there's always a hold up of some sort. So most of the time I just park and go inside the restaurant. \n\nToday was a horrible day. I ordered an iced coffee (no cream or sugar) and a chocolate chip cookie. It only takes 30 seconds to fill a cup with coffee and 30 seconds to take a cookie out of the case. I waited 10 minutes!! Sorry but that's too long just to get a coffee and a cookie! It's not like I ordered a meal! During that time I saw people come in after me and get their milkshakes and iced coffees within two minutes! WTH?! I told the petite sleepy eyed cashier I wanted my money back! Her eyes opened wide in surprise, like I really woke her up or something. She said,\""Youre the one who ordered the iced coffee? I can get it for you!\"" For real? She was the one who took my order! I told her I waited too long and I just want my money back. The manager offered to make my iced coffee, but  I refused because I had just had enough.\n\nThere are *few* employees there who work hard but everyone else is dragging their feet. There is no organization or teamwork, everyone is scrabbling. It looks like none of them want to be there. I used to work in fast food and I know it sucks, but come on!\n\nI'm sorry but I can't recommend this Mcdonalds. It's poo. I'm not coming back here anymore. Guess I'll be going to Starbucks- and their iced coffees taste better anyway!"
0,"This McDonald's is so bad it's amazing.  \n\nOrder:  Big mac, large fries, diet coke.\n\nThe soda machine was broken.   No sodas.\n\nThen I got to the window.  \""We rang you up for medium fries.\""   (Not what I asked for)  \""Well, if you want a large, you're gonna have to wait 4 minutes.  We just started a new batch.\""\n\nLeft with:  Big mac, medium fries, no coke.\n\nActually, now that I think about it, this was one of my better experiences there..."
0,"We had the worst possible experience at the Eat N Park at Waterfront on 2/12/10 at around 10pm. Our waitress (Annemarie) was inattentive and got us the wrong order. We ended up with a dish we had not even ordered and still got charged for it on the check. \n\nOne of my friends ordered a Buffalo Chicken Sandwich, which according to the menu description, should've had lettuce and tomato in it. But the sandwich that arrived on our table had none of those ingredients. When pointed out to the waitress, she just brought some lettuce and tomatoes in a plate! How crude! \n\nSpoke to the manager after paying the full check and first of all, she did not even offer to re-imburse for the item we did not even order, and that had been forcibly thrust upon us. \n\nWhen I asked the manager about the Buffalo Chicken sandwich not having any lettuce and tomato, she said they just got new menus and that description is not correct and that Buffalo Chicken Sandwich is supposed to be without lettuce and tomato! What a lame excuse! Even your online menu says under the description for a Buffalo Chicken sandwich that its supposed to have both those ingredients - \""Served with lettuce and tomato on a fresh-baked Kaiser roll.\"" - That's what the last line in the description of Buffalo Chicken Sandwich says. Shame on you Manager for lying! Instead of admitting her fault, she was blaming it to a new menu!\n\nNot only did we have to pay for something that we didn't order or eat, but we got sub-standard food that was different from what was described in the menu, and had to deal with a really bad waitress and insensitive and deceitful manager to top off the whole experience. \n\nI am never going to come back to any Eat N Park location ever again, and will never recommend one to any of my friends either. What a waste of time and money! Plus dealing with callous and lying people - my goodness, I surely had my patience tested this evening!"
0,"This is the absolute WORST Steak N Shake I've ever been to. \n\nThe bf and I got lost around Pittsburgh for 40 min. trying to find this location and on top of the unnecessary 1 hour wait for our food, the food itself was just so crappily made. It was so bad and we had waited a ridiculous amount of time (c'mon, Steak N Shake is basically a glorified McD's), our waiter comped our WHOLE MEAL.\n\nIf not for the compensation, I would have been pissed that we had to pay for such a crappy meal. The bf, on the other hand, was more upset about the principle of the matter... we had trekked all that way just to get our Steak N Shake fix (since both of us haven't had it since our undergraduate days) and it was a major fail.\n\nI think I'm good with my Steak N Shake craving for a long time now...\n\n\n\nPS. The whole joint smells like major B.O."
0,"I went here at 3 PM between the lunch rush and the dinner rush, and the restaurant was maybe 20% full. I ordered the Chili Mac Supreme to go. I thought I would be in and out within 5-10 minutes. Keep in mind that this restaurant even has a drive-thru; the expectation is quick service.\n\nLong story short, my food never came... the waitress told me (after I had been sitting there waiting for thirty minutes) that the kitchen hadn't even started on my order yet, so I told her to cancel it and walked out. Now I see that others on Yelp have warned about the slow service at this location. Wish I had looked it up earlier."
0,The only thing worse than the food is the service.
0,"Terrible wait staff  couldn't even seat us. Before we, and another party walked out without even being greeted properly, I observed several employees traipse out the front door, several tables who were waiting for their food for a long time,  several employees just standing around out of direct view of the tables, a morbidly obese hostess that could barely physically walk from one end of the store to the other. I think one server was high. \n  \n  Going there was a  special request by a 7 year old getting over a long-ish illness, so that makes the shabby treatment more enraging."
0,"Food is good, what you'd expect from Steak n Shake. THE SERVICE IS AWFUL. so incredibly awful. expect to take at least an hour for your meal, even when it's slow. I've been going here for years when I want a cheap meal, but the service is so so so awful. Go to McDonalds."
0,"The service was fast but the food was terrible and so was the service. I had a bus to catch so I couldn't wait around waiting for the check so I went to the counter to pay. She never brought my check, never checked to see if my drink needed refilled, she just mopped the floors. \n\nThe burger was really greasy, the fries were Luke warm and the cheese on them wasn't as flavorful as it should be. As a new Pittsburgher I'm not impressed."
0,"I should have known better than to stop here, but I was nursing a hangover and just wanted something quick and simple.  I should kick myself for thinking of this place.\n\nGranted I decided to go to the drive thru and knew there would be a wait.  The sign actually says that the food is prepared when you order it.  I sat for almost ten minutes at the window while my food was prepared.  During that time I wished I could have taken back my order and also wished that I hadn't paid already.  \n\nWhile sitting at the window I decided to just stare inside and watch some of the employees doing their job.  What disturbed me the most was watching the employee making the milkshakes.  Making a milkshake isn't that hard or glamorous of a thing to watch.  What disgusted me was that the guy actually lifted several of the containers for the milkshakes and smelt them.  I mean smelt them to see if they were clean, instead of actually taking the extra minute or two to clean the container.  After witnessing this my food was finally ready and I drove away.\n\nWhen I finally got to eating my food I was underwhelmed.  The fries had no flavor and with the size of the cut it appears you get more than what you ordered.  The \""steakburger\"" really, they should just call it a burger, was overpowered by the BBQ sauce on it.  It was all I could taste.\n\nAll this has cemented me in not wanting to ever step foot in one of these establishments ever again."
0,"You know what you're getting with a Steak N Shake: it's about one rung up from a McD's in quality, and about two rungs down in quickness. At least, you think you know. \n\nI used to have a small place in my heart (though the salt and fat weren't very kind to said organ) for Steak N Shake, because hey, who can argue with beef and drinkable ice cream? But after my last trip, I can think of nothing more disgusting than having to eat here, this location in particular. I haven't been back in over year, and I will never step foot into a Steak N Shake as long as I have an immune system that I care about. \n\nAfter having eaten here, I hit the restroom on my way out (along with my two friends....hey, we're girls, it's acceptable!). One stall was already taken, so two of us are stuck waiting while this occupant does her....shall we say, business? After a few seconds, we realize that she's not only there to relieve herself, but to also take drive-through orders. Yes, that's right....\""You want fries with that? *flush* Okay, that will be $5.50\"". I have never, ever witnessed anything so insane as a drive-through restroom. To top it off, after finishing her \""bathroom break\"", she walks straight out of the stall and into the restaurant. I guess she was in too much of a rush to complete the order she had just taken that she didn't have time to wash her hands. And I was in too much of a rush to choke back up what I had just eaten before it wreaked mayhem on my stomach."
0,"I love Steak N Shake. This one, however, leaves a lot to be desired. The food often comes out cold and the servers are apathetic at best. Most of the time, they're downright rude. I highly recommend avoiding this location if possible. There's one on Route 51 that's worth the 15 minutes it'll take you to get there."
0,"Every time we come here the service is laughably bad. On this visit a tabe which was sat after us had their food before our server graced us with her surly presence. Good restaurant elsewhere, just avoid this location if you want to get your food inside an hour."
0,"Wow. Dirty and slow.  The floors felt like they had the days burger grease spilled all over, and it took 30 m8n to get our take out order."
0,"This location is terrible. The drive-thru workers are rude and they give you crap food. I waited 5 minutes before being able to order, even when there was only 1 car ahead of me. Then the lady proceeded to ask me if I would like anything on my burger, and (thinking the pictures on the menu are what they're supposed to look like and they would never false advertise) I asked \""doesn't it come with the fixings like in the picture?\"" she then told me it only comes with cheese. So I then went on to tell her what I wanted on my burger. Pulled around and got my order pretty quick, but later when I open my burger its just meat and cheese. The meat is badly burned and cold. It was clear to me this burger was not fresh. I didn't even attempt to eat it, what a waste of a place. They definitely need better workers."
0,He was incredibly sexist/homophobic. He could barely play the piano and when we finally recognized a song we could actually dance to he literally asked me to get off stage because he didn't like another on stage who could actually dance with the girls.
0,"When making a Customer's paymento atLowe's, we have our checklist:\n\n1. Do the phone numbers match?  Nope, but that's fine since people are always changing their phone numbers anyways.\n2. Does the name on account match name on check?  Nope, but mistakes happen at those pesky check companies.\n3. Does the account number on the check match the account number on the screen?  Why should it, those computers are always making mistakes.\n\nNow that we have verified that all the information is correct, we can process the payment.  The customer will be so happy that we didn't have to bother them with any silly questions.\n\n******\nI am sad to say that this is an actual occurrence.  What was originally an average Lowe's has turned into Lowe's Hell.  If the associates do not have basic logic comprehension, how do they survive?"
0,"Would like to give NO STARS.  bought all new kitchen appliances there.  Refrigerator is defective.  They\nsend an outside company to repair.  Man arrives with NO TOOLS and wrong size seal for freezer.  not once, twice.  The first time, he tries to use my spoon from counter to install it!  I complain, too bad...they have to comeTHREE times before replacing it!  NEVER AGAIN."
0,"Before today I probably would have given this place three stars based mostly on their beer selection; however, today the service was terrible. We waited two hours for a pizza sub, French onion soup, fries, and buffalo chicken tenders. About an hour and a half in we finally got the small pizza sub and the wrongly made buffalo chicken tenders (ie, no hot sauce). We were told by the waitress that she realized it was wrong, but decided to still bring it out to see if my gf would eat it. She sent it back. By a half hour later, we still had not received the buffalo chicken tenders, nor the French onion soup (which should have been mostly made already), and no fries.  We were told the chef was new, but no effort was made really to make the situation better. No quick and easy app or beers on the house. To boot, the beer was pretty expensive. I will probably give the place another chance based on their beer selection, but it won't be for a while. The food has always been average at best, and the pizza sub was no different. We ended up leaving after two hours without receiving 75% of our order."
0,"The food was absolutely gross! I ordered a turkey club which comes on a wheat bun with avocado, bacon, and turkey breast. What I got was TOTALLY different from the picture! First of all the sandwich was on sliced bread (lame)! There was no avocado, 1 slice of bacon, no lettuce, and to TOP it off instead of turkey breast they used freaking LUNCH MEAT! lol No, not the kind that you get from the deli, the other sweaty nasty looking stuff! Gross! \n\nOur waitress was awful but they were extremely understaffed so I would have a bit of an attitude if I had to wait 10 tables without assistance too.   \n\nThe manager was really nice... Of course that disgusting sandwich that I didn't eat was free."
0,Mediocre service. COLD food! Our food waited so long the lettuce & pickles wilted. Bland food. Crazy overpriced. Long waits in the arcade. 1 beer per hour maximum.  Avoid at all costs. Fair manager.
0,This place just plain sucks\nBad management lost them biz\nDumb arcade drama*\n\n* they have recently changed their under 21 policy so no one underage can even be in the arcade or restaurant after 10pm despite having a guardian over 30 years old
0,"Visited the Dave and Busters in Homestead, PA last night. Waitress mixed up our credit cards and gave my brothers credit card to someone else and he theirs. Charged them already too - both incorrectly My brother had to walk around and find out who it was. Waitress never apologized. GM was extremely rude and refused to give my brother his original receipt back saying they had thrown it out. DID NOTHING TO REMEDY the situation and ignored us the rest of our visit - not even a refill. After spending over $300 plus games, we will never go back. Whatever happened to the customer is always right? HORRIBLE service"
0,"Most of the games were out of order and I had to find one of those referee looking people to fix 2 of them that took some of our credits.  Apathetic service staff all around, the Peanut and I were really disappointed.  Won't be back."
0,"I was here on 10/3 and I have to say this was a horrible experience.  Me and a friend went here to eat and play a couple games afterwards.  It took the waitress at least 10-15 minutes to greet us and by that time we knew we should just order then because we might not see her again.  We ordered and got our drinks and well let's just say we didn't see the waitress again until she was giving us our check (some manager delivered the food to the table).  No refill on my beverage, no how is your food, no ketchup for my burger or fries was offered.  Lots of people running around like crazy and if your understaffed hire more people!  I will not be back again to eat."
0,"Horrible beer, horrible service, horrible menu"
0,My friends got everyhing from steak(they didn't even get a well done steak right) to mahi tacos and the only great menu item was the seasoned vegetables- give it a miss. Sing sing next door is awesome but get dinner somewere else. After we were done the waiter asked if we were ready for the checks and I had ordered meal that came with a desert! Really dissapointing all around.
0,For a brewery who is attempting to take advantage of Oktoberfest you wonder how at 7 pm they could be out of mashed potatoes & sauerkraut then a sausage platter with sweet mustard guess they have not been to Germany. Not worth $5.95 unfortunately the sausage platter was $15.95.
0,Came with my BF we started with the crab artichoke dip. It was very greasy and had virtually no crab. The wedge salad was good and crisp. I had the hazelnut crusted chicken. This has to be one of the worst dishes I've ever had it was like pancake syrup over breaded chicken. To finish the meal we had the homemade chocolate chip cookies served with hot fudge. Well there was no hot fudge it was chocolate syrup the ice cream was so crystallized from melting and re-freezing all around disappointing.
0,"Poor service and food. I waited 20 minutes at the bar for someone to just acknowledge my presence. They finally brought my food out and left it without asking for me to pay.... So I had to wait an additional 15 minutes to find someone to pay. Yes, I had to TRY and give them money.\n\nOn to the important part... Food was terrible. I had a burger and it was pathetic."
0,"Be careful. The servers can't pay attention to save their lives, and the management cares even less. I want to make sure people know how careless the management is, particularly Mark who seems to let his staff run around."
0,"My friends & I all purchased Groupons  for the Pittsburgh Improv on or around March 22nd, 2012. At that time, only a few big name comedians were listed on the Improv's website as Special Events. You can use the Groupon on anything that isn't a Special Event. That seemd reasonable. The day the Groupons were purchased, my friend Katrina called & reserved two tickets to Jim Jeffries for 3/30 at 10pm. They allowed her to use her Groupon & gave her a confirmation code & everything! Shortly after, they changed many of the comedians on their website, including Jim Jeffries, to Special Events. When I called I was told I could not use my Groupon. The same thing happened to many of my friends. It's a classic bait & switch. These comedians were NOT Special Events until after the Groupon came out. In addition, other restrictions, such not being able to use the Groupons on Saturdays & having to use the additional four vouchers for one show, were NOT listed under the restrictions when the Groupon was for sale. \n\nSo tonight, my friends & I had pretty much resolved ourselves to the fact that we were not going to the Improv because they wouldn't allow us to use our Groupons. But I walked over to the Will Call window with my friend Katrina so she could at least get her tickets. Big surprise - she was told they didn't have her reservation or her name in their computers! They wouldn't give her the tickets. It's an absolute joke of a deal. How is everyone going to use their Groupons by Sept. if all of the shows are Special Events now? \n\nIn addition, no one at the Improv answers the phones or responds to emails. \n\nMy friends & I (about 10 of us total) are all getting refunds through Groupon and/or our credit card companies & we are all reporting the Improv to the Better Business Bureau, etc. \n\nThe Pittsburgh Improv is extremely shady & does not care about their customers."
0,"This review is specifically for the DFS cleaners at this Giant Eagle location.  I dropped clothing off for the sake of convenience once (I really should have known better).  Never again.  My items came back completely covered in lint.  I could let this slide, however my pencil skirt was safety pinned to the hanger.  The weight of the skirt caused even larger holes than what were placed there by the pins.  Being that it's a pencil skirt designed to have a blouse tucked in, there's no way that I can wear it again.  This was an expensive skirt, completely ruined.  Very disappointed.  Again, this review is just for the dry cleaners.  The rest of the store is actually better than a lot of other GE's I've been to in Pittsburgh.  Just don't take your dry cleaning here."
